,Games,Wins vs. Easy in 10 games,Wins vs. Medium in 10 games,Wins vs. Hard in 10 games,Errors,Move histories
AlphaZeroV12_INIT_MCTS,30,9,5,8,0,[Easy vs AlphaZeroV12_INIT_MCTS on 5x5|5|30|44|33|49|25|23|51|27|42|12|41|35|36|31|47|20|46|40|54|34|8|14|19|43|6|26|3|9|10|59|16|13|56|58|45|39|38|55|50|32|37|48|53|57|52|7|2|1|15|4|21|17|18|24|29|28|22|11|0][Easy vs AlphaZeroV12_INIT_MCTS on 5x5|36|43|26|40|37|29|16|54|33|7|14|28|8|19|41|55|0|17|10|24|6|13|2|18|49|57|4|35|30|46|38|58|45|53|21|56|42|48|59|47|52|51|50|44|39|34|23|1|12|9|3|15|20|25|32|31|11|5|22|27][Easy vs AlphaZeroV12_INIT_MCTS on 5x5|30|17|34|28|38|35|9|54|41|56|48|46|40|37|52|47|31|11|33|5|3|12|10|19|50|49|21|2|20|7|6|0|1|57|51|45|39|55|44|23|18|29|24|13|8|14|25|36|43|42|27|22|16|53|58|59|4|15|26|32][Easy vs AlphaZeroV12_INIT_MCTS on 5x5|40|17|48|39|4|13|57|30|53|31|1|45|34|23|51|26|47|14|36|25|11|37|32|5|12|18|33|3|2|19|20|24|10|27|49|55|43|42|41|54|59|29|35|46|52|58|28|16|22|8|9|15|21|7|0|6|38|44|50|56][Easy vs AlphaZeroV12_INIT_MCTS on 5x5|49|21|33|37|58|17|7|19|5|23|6|22|31|15|57|29|8|13|2|40|42|25|52|41|39|50|9|56|54|59|10|4|0|11|16|44|38|55|34|28|27|45|51|35|46|30|36|47|53|48|43|24|18|1|12|20|14|3|26|32][AlphaZeroV12_INIT_MCTS vs Easy on 5x5|36|24|56|14|55|8|9|3|27|2|6|5|25|31|30|37|40|21|29|35|42|41|46|47|18|48|43|38|50|34|33|4|17|58|16|57|54|1|26|32|51|52|53|59|45|39|49|44|15|10|20|19|13|7|12|23|28|22|11|0][AlphaZeroV12_INIT_MCTS vs Easy on 5x5|48|16|57|5|32|9|23|1|33|2|56|40|36|55|38|37|41|53|44|39|0|25|7|46|35|28|3|19|34|29|45|15|17|21|58|22|27|11|6|18|12|24|13|8|14|20|31|26|30|42|43|47|52|51|50|49|54|59|4|10][AlphaZeroV12_INIT_MCTS vs Easy on 5x5|28|20|43|37|16|41|12|10|3|45|46|56|18|49|27|14|7|26|30|13|52|39|22|33|54|53|0|36|4|55|5|29|25|31|32|19|24|35|40|34|23|17|11|1|6|8|2|9|21|15|48|59|42|58|47|51|57|50|44|38][AlphaZeroV12_INIT_MCTS vs Easy on 5x5|35|2|47|29|13|32|16|3|50|20|36|17|9|25|42|41|56|45|51|26|39|12|10|38|43|5|1|57|53|27|28|0|54|49|15|4|21|22|33|44|55|11|6|7|8|19|14|18|24|30|31|37|48|59|23|34|40|46|52|58][AlphaZeroV12_INIT_MCTS vs Easy on 5x5|35|49|31|22|55|26|13|9|44|50|10|5|27|20|30|40|57|46|41|23|32|37|34|51|52|18|8|0|47|48|54|1|38|16|3|14|28|33|39|45|56|29|24|19|25|36|43|42|7|2|6|11|12|17|53|59|58|15|4|21][Medium vs AlphaZeroV12_INIT_MCTS on 5x5|57|21|50|1|54|35|36|38|33|24|23|12|58|43|4|15|37|42|48|16|47|41|5|34|22|6|7|2|31|45|14|49|19|3|51|56|10|9|8|13|18|17|0|11|59|53|52|46|40|39|55|44|29|28|27|30|25|20|26|32][Medium vs AlphaZeroV12_INIT_MCTS on 5x5|52|30|27|42|53|46|56|2|9|29|55|47|58|38|8|50|39|6|24|35|17|5|21|44|33|49|48|10|12|32|31|16|19|20|34|54|59|43|37|26|4|15|22|11|0|28|23|18|13|1|7|14|3|25|36|41|40|45|51|57][Medium vs AlphaZeroV12_INIT_MCTS on 5x5|1|52|42|23|43|30|15|41|57|14|29|47|36|4|58|53|38|34|28|7|24|35|11|5|2|25|31|50|27|32|17|56|44|3|21|54|55|49|18|12|0|6|39|33|16|22|46|45|40|51|26|37|48|59|20|19|13|8|9|10][Medium vs AlphaZeroV12_INIT_MCTS on 5x5|36|37|14|18|26|17|55|34|41|57|58|19|15|20|21|25|50|44|49|16|56|38|24|13|27|42|47|5|7|0|29|1|10|46|3|54|59|39|33|6|11|12|22|23|28|4|9|2|8|48|43|53|52|51|45|40|35|30|31|32][Medium vs AlphaZeroV12_INIT_MCTS on 5x5|23|40|41|19|18|7|32|45|33|10|15|57|44|4|9|28|13|24|56|47|5|36|42|49|22|27|20|6|30|25|14|31|48|16|58|54|8|3|2|53|52|59|26|21|43|37|1|12|17|0|11|46|51|50|55|35|29|34|39|38][AlphaZeroV12_INIT_MCTS vs Medium on 5x5|41|3|13|28|21|2|36|38|30|15|46|6|47|42|54|5|12|53|17|29|10|31|25|56|52|58|50|39|22|43|49|7|1|8|19|32|11|16|0|51|45|57|55|44|27|33|34|23|18|35|24|40|48|59|37|26|20|14|9|4][AlphaZeroV12_INIT_MCTS vs Medium on 5x5|43|24|9|18|29|1|39|33|46|51|3|41|34|21|37|5|28|23|31|57|52|2|55|7|20|54|53|36|10|0|16|50|44|38|49|27|22|56|45|40|35|30|25|26|32|15|4|8|13|14|19|11|12|6|17|59|48|42|47|58][AlphaZeroV12_INIT_MCTS vs Medium on 5x5|46|17|33|44|48|40|52|1|35|41|36|45|4|50|12|39|34|38|58|47|42|53|25|13|10|55|49|2|28|24|7|6|8|0|14|16|26|21|32|59|54|51|56|57|27|22|5|11|43|37|31|30|29|23|18|19|20|15|9|3][AlphaZeroV12_INIT_MCTS vs Medium on 5x5|36|29|17|4|46|40|3|5|1|21|58|49|34|30|48|43|50|52|35|24|41|33|45|39|9|18|2|11|7|20|54|27|32|44|38|55|31|25|51|56|57|13|14|8|19|6|0|12|23|28|16|22|37|42|47|53|59|26|15|10][AlphaZeroV12_INIT_MCTS vs Medium on 5x5|30|6|42|14|31|15|25|36|48|11|50|19|20|27|40|2|46|56|52|17|32|38|28|44|13|10|9|4|58|55|49|1|3|8|7|12|29|54|5|0|51|45|57|26|21|43|37|41|47|53|59|35|24|18|23|34|39|33|22|16][Hard vs AlphaZeroV12_INIT_MCTS on 5x5|15|23|8|22|44|36|50|24|12|3|43|46|57|54|25|34|35|45|21|32|0|40|39|41|4|11|13|48|1|27|58|59|53|49|55|20|26|5|6|2|7|14|9|10|19|18|16|17|33|38|28|29|30|31|37|42|47|52|51|56][Hard vs AlphaZeroV12_INIT_MCTS on 5x5|42|46|27|17|52|58|9|44|14|3|8|50|56|48|55|49|0|5|35|54|18|22|34|30|36|19|32|38|2|51|45|57|4|25|20|31|1|37|26|43|23|12|15|10|21|33|39|40|41|47|53|59|28|29|24|13|7|6|11|16][Hard vs AlphaZeroV12_INIT_MCTS on 5x5|54|11|12|2|31|40|9|24|8|5|30|7|13|41|18|19|16|17|22|23|50|3|14|55|27|43|21|57|58|10|15|4|42|51|34|53|32|38|49|44|6|0|1|25|20|26|37|48|59|36|47|52|46|35|29|28|33|39|45|56][Hard vs AlphaZeroV12_INIT_MCTS on 5x5|41|9|51|57|55|52|46|15|35|40|32|49|14|45|24|39|34|22|16|37|29|30|48|36|12|33|18|1|54|20|2|5|0|58|4|10|8|3|50|56|38|44|53|59|47|43|42|11|17|23|28|27|6|7|13|19|25|31|26|21][Hard vs AlphaZeroV12_INIT_MCTS on 5x5|25|17|50|52|36|28|4|31|30|19|5|42|3|29|47|41|39|14|20|44|55|49|56|27|18|45|51|1|11|54|15|2|37|7|59|57|46|26|21|32|22|16|38|33|58|53|43|48|13|24|35|40|34|23|12|6|0|8|9|10][AlphaZeroV12_INIT_MCTS vs Hard on 5x5|19|21|24|39|12|20|51|9|56|34|54|0|2|35|22|41|37|17|30|29|32|8|10|59|57|6|42|38|27|36|47|49|55|58|11|5|16|15|4|26|31|25|3|14|7|1|13|18|23|28|33|44|50|45|40|46|52|53|48|43][AlphaZeroV12_INIT_MCTS vs Hard on 5x5|15|49|17|42|5|22|54|7|31|8|45|10|59|26|43|33|11|16|30|14|55|13|2|57|27|28|34|51|35|1|19|41|38|58|6|12|0|9|3|4|53|48|32|37|24|23|18|29|52|47|36|25|20|21|46|40|39|44|50|56][AlphaZeroV12_INIT_MCTS vs Hard on 5x5|29|16|57|6|31|2|53|22|52|7|58|47|45|13|8|35|56|27|23|18|28|33|34|43|39|40|36|37|9|10|55|21|49|20|5|54|14|3|1|12|17|0|11|32|26|4|15|19|30|25|24|59|48|42|41|46|51|50|44|38][AlphaZeroV12_INIT_MCTS vs Hard on 5x5|32|55|19|39|18|17|44|53|41|45|3|9|30|28|29|21|20|6|37|57|49|50|22|5|4|58|43|54|36|7|2|46|33|38|27|11|0|16|47|42|48|59|52|56|51|24|35|40|34|23|12|1|13|8|14|25|31|26|15|10][AlphaZeroV12_INIT_MCTS vs Hard on 5x5|17|37|13|27|41|25|56|6|45|0|3|4|50|51|1|22|43|52|19|46|57|23|35|40|53|9|2|31|54|55|29|38|21|26|32|58|47|11|5|16|49|44|28|39|34|33|59|48|42|36|30|24|18|12|7|8|14|20|15|10]
